#path1 #000000
Reaction coordinate,Free Energy (eV),Reaction coordinate,Free Energy (eV),Tag name
13.583959899749374,78.15266326128221,,,
13.593984962406015,77.59060819837396,,,
13.604010025062657,77.02735881606895,,,
13.614035087719298,76.4629446037361,,,
13.62406015037594,75.89739505074249,,,
13.63408521303258,75.330739646457,,,
13.644110275689222,74.76300788025037,,,
13.654135338345865,74.19422924148603,,,
13.664160401002507,73.6244332195256,,,
13.674185463659148,73.05364930375436,,,
13.68421052631579,72.48190698352118,,,
13.69423558897243,71.90923574821136,,,
13.704260651629072,71.33566508717377,,,
13.714285714285714,70.76122448979731,,,
13.724310776942357,70.18594344543271,,,
13.734335839598998,69.6098514434525,,,
13.74436090225564,69.03297797322739,,,
13.75438596491228,68.45535252412265,,,
13.764411027568922,67.87700458550717,,,
13.774436090225564,67.29796364674803,,,
13.784461152882205,66.71825919721414,,,
13.794486215538846,66.13792072627257,,,
13.804511278195488,65.55697772329404,,,
13.814536340852131,64.97545967763836,,,
13.824561403508772,64.39339607868715,,,
